id,name,url,product_id,image_url,category
7549876,"NATIVA Crecimiento de Nestlé Leche (3) de crecimiento con cereales, de 12 a 36 meses 6 x 1 l.",https://finditapp.es/product/7549876/nativa-crecimiento-de-nestle-leche-3-de-crecimiento-con-cereales-de-12-a-36-meses-6-x-1-l,nativa-crecimiento-de-nestle-leche-3-de-crecimiento-con-cereales-de-12-a-36-meses-6-x-1-l,https://dx7csy7aghu7b.cloudfront.net/prods/7549876.webp,leche-para-bebes
7549937,"PULEVA Peques 3 Leche (3) de crecimiento con cereales, de 12 a 36 meses 6 x 1 l.",https://finditapp.es/product/7549937/puleva-peques-3-leche-3-de-crecimiento-con-cereales-de-12-a-36-meses-6-x-1-l,puleva-peques-3-leche-3-de-crecimiento-con-cereales-de-12-a-36-meses-6-x-1-l,https://dx7csy7aghu7b.cloudfront.net/prods/7549937.webp,leche-para-bebes
7549952,"NATIVA Original de Nestlé Leche (3) de crecimiento, de 12 a 36 meses 6 x 1 l.",https://finditapp.es/product/7549952/nativa-original-de-nestle-leche-3-de-crecimiento-de-12-a-36-meses-6-x-1-l,nativa-original-de-nestle-leche-3-de-crecimiento-de-12-a-36-meses-6-x-1-l,https://dx7csy7aghu7b.cloudfront.net/prods/7549952.webp,leche-para-bebes
7551512,"ENFAMIL Leche (2) de continuación, de 6 a 12 meses ENFAMIL Premium Complete 800 g.",https://finditapp.es/product/7551512/enfamil-leche-2-de-continuacion-de-6-a-12-meses-enfamil-premium-complete-800-g,enfamil-leche-2-de-continuacion-de-6-a-12-meses-enfamil-premium-complete-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/7551512.webp,leche-para-bebes
7551513,ENFAMIL Leche (1) de inicio para recién nacido desde el primer día ENFAMIL Premium confort 800 g.,https://finditapp.es/product/7551513/enfamil-leche-1-de-inicio-para-recien-nacido-desde-el-primer-dia-enfamil-premium-confort-800-g,enfamil-leche-1-de-inicio-para-recien-nacido-desde-el-primer-dia-enfamil-premium-confort-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/7551513.webp,leche-para-bebes
7556011,BLEMIL Plus forte Leche en polvo de inicio desde el primer día 800 g.,https://finditapp.es/product/7556011/blemil-plus-forte-leche-en-polvo-de-inicio-desde-el-primer-dia-800-g,blemil-plus-forte-leche-en-polvo-de-inicio-desde-el-primer-dia-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/7556011.webp,leche-para-bebes
54297,"Puré de plátano,naranja y galleta Nestlé bolsa 4 x 90 g",https://finditapp.es/product/54297/pure-de-platanonaranja-y-galleta-nestle-bolsa-4-x-90-g,pure-de-platanonaranja-y-galleta-nestle-bolsa-4-x-90-g,https://dx7csy7aghu7b.cloudfront.net/prods/54297.webp,alimentacion-infantil
109956,"Puré de frutas de manzana, plátano y fresa Nestlé bolsa 90 g",https://finditapp.es/product/109956/pure-de-frutas-de-manzana-platano-y-fresa-nestle-bolsa-90-g,pure-de-frutas-de-manzana-platano-y-fresa-nestle-bolsa-90-g,https://dx7csy7aghu7b.cloudfront.net/prods/109956.webp,alimentacion-infantil
56061,Papilla plátano y manzana Hacendado +6 meses,https://finditapp.es/product/56061/papilla-platano-y-manzana-hacendado-6-meses,papilla-platano-y-manzana-hacendado-6-meses,https://dx7csy7aghu7b.cloudfront.net/prods/56061.webp,alimentacion-infantil
20428,Papilla pera y manzana Hacendado +4 meses,https://finditapp.es/product/20428/papilla-pera-y-manzana-hacendado-4-meses,papilla-pera-y-manzana-hacendado-4-meses,https://dx7csy7aghu7b.cloudfront.net/prods/20428.webp,alimentacion-infantil
23567,Papilla plátano mandarina y pera +4 meses Hacendado +4 meses,https://finditapp.es/product/23567/papilla-platano--mandarina-y-pera-4-meses-hacendado-4-meses,papilla-platano--mandarina-y-pera-4-meses-hacendado-4-meses,https://dx7csy7aghu7b.cloudfront.net/prods/23567.webp,alimentacion-infantil
59898,Postre lácteo infantil de fresa y plátano Hacendado +8 meses,https://finditapp.es/product/59898/postre-lacteo-infantil-de-fresa-y-platano-hacendado-8-meses,postre-lacteo-infantil-de-fresa-y-platano-hacendado-8-meses,https://dx7csy7aghu7b.cloudfront.net/prods/59898.webp,alimentacion-infantil
38091,"Potito Manzana, Pera y Melocotón 2UD",https://finditapp.es/product/38091/potito-manzana-pera-y-melocoton-2ud,potito-manzana-pera-y-melocoton-2ud,https://dx7csy7aghu7b.cloudfront.net/prods/38091.webp,alimentacion-infantil
38045,Papilla Infantil Multicereales 500G,https://finditapp.es/product/38045/papilla-infantil-multicereales-500g,papilla-infantil-multicereales-500g,https://dx7csy7aghu7b.cloudfront.net/prods/38045.webp,alimentacion-infantil
67367,Papilla Infantil Multicereales y Galleta 500G,https://finditapp.es/product/67367/papilla-infantil-multicereales-y-galleta-500g,papilla-infantil-multicereales-y-galleta-500g,https://dx7csy7aghu7b.cloudfront.net/prods/67367.webp,alimentacion-infantil
64276,Masa Brisa 230G,https://finditapp.es/product/64276/masa-brisa-230g,masa-brisa-230g,https://dx7csy7aghu7b.cloudfront.net/prods/64276.webp,alimentacion-infantil
38172,Migas Manchegas 200G,https://finditapp.es/product/38172/migas-manchegas-200g,migas-manchegas-200g,https://dx7csy7aghu7b.cloudfront.net/prods/38172.webp,alimentacion-infantil
